Date,spy_simulation
1941-07-08,24.066004632800134
1941-07-09,24.066004632800134
1941-07-10,24.13623616382971
1941-07-11,24.066004632800134
1941-07-14,24.11282565348652
1941-07-15,24.18305718451609
1941-07-16,24.066004632800137
1941-07-17,23.902131060397807
1941-07-18,23.995773101770567
1941-07-21,24.487393818977573
1941-07-22,24.46398330863438
1941-07-23,24.39375177760481
1941-07-24,24.25328871554566
1941-07-25,24.20646769485928
1941-07-28,24.510804329320763
1941-07-29,24.463983308634376
1941-07-30,24.346930756918425
1941-07-31,24.460674623172544
1941-08-01,24.342962040770363
1941-08-04,24.390047073731232
1941-08-05,24.390047073731232
1941-08-06,24.390047073731232
1941-08-07,24.34296204077036
1941-08-08,24.08399435948557
1941-08-11,23.87211171116165
1941-08-12,23.87211171116165
1941-08-13,23.754399128759474
1941-08-14,23.848569194681218
1941-08-15,23.61314402987686
1941-08-18,23.848569194681218
1941-08-19,23.872111711161654
1941-08-20,23.966281777083395
1941-08-21,23.94273926060296
1941-08-22,23.89565422764209
1941-08-25,23.94273926060296
1941-08-26,24.131079392446445
1941-08-27,24.15462190892688
1941-08-28,24.225249458368186
1941-08-29,24.20170694188775
1941-08-31,24.33925330967414
1941-09-02,24.481311208368737
1941-09-03,24.315576993225044
1941-09-04,24.244548043877746
1941-09-05,24.17351909453045
1941-09-08,24.22087172742865
1941-09-09,24.14984277808135
1941-09-10,23.960432246488555
1941-09-11,24.220871727428648
1941-09-12,24.220871727428648
1941-09-15,24.244548043877746
1941-09-16,24.362929626123243
1941-09-17,24.789103322207037
1941-09-18,24.59969279061424
1941-09-19,24.362929626123243
1941-09-22,24.33925330967414
1941-09-23,24.433958575470538
1941-09-24,24.26822436032684
1941-09-25,23.960432246488544
1941-09-26,23.889403297141246
1941-09-29,23.984108562937646
1941-09-30,24.286552196890085
1941-10-01,24.215121161016878
1941-10-02,24.143690125143674
1941-10-03,24.119879779852607
1941-10-06,24.096069434561535
1941-10-07,23.810345291068714
1941-10-08,23.762724600486578
1941-10-09,23.429379766411614
1941-10-10,23.429379766411614
1941-10-14,23.286517694665203
1941-10-15,23.143655622918793
1941-10-16,22.81031078884383
1941-10-17,22.905552170008104
1941-10-20,23.119845277627725
1941-10-21,23.334138385247343
1941-10-22,23.238897004083068
1941-10-23,23.262707349374132
1941-10-24,23.38175907582948
1941-10-27,23.00079355117238
1941-10-28,22.97698320588131
1941-10-29,22.9055521700081
1941-10-30,22.9055521700081
1941-10-31,22.75630694152824
1941-11-03,22.971893007290088
1941-11-05,23.139571058438193
1941-11-06,22.94793899998322
1941-11-07,22.876076978062603
1941-11-10,22.7083989269145
1941-11-12,22.18141076616332
1941-11-13,22.061640729628966
1941-11-14,22.277226795390813
1941-11-17,22.229318780777067
1941-11-18,22.181410766163324
1941-11-19,22.3730428246183
1941-11-21,22.468858853845788
1941-11-24,22.51676686845953
1941-11-25,22.396996831925172
1941-11-26,22.205364773470198
1941-11-27,22.06164072962897
1941-11-28,21.84605466386712
1941-11-30,21.983320707338418
1941-12-01,21.86279811574117
1941-12-02,22.32078396381072
1941-12-03,22.561829147005216
1941-12-04,22.61003818364412
1941-12-05,22.46541107372742
1941-12-08,21.62175293254667
1941-12-09,20.922721901282618
1941-12-10,20.922721901282618
1941-12-11,21.26018515775492
1941-12-12,21.043244492879868
1941-12-15,21.043244492879868
1941-12-16,20.995035456240966
1941-12-17,20.657572199768666
1941-12-18,20.464736053213066
1941-12-19,20.464736053213066
1941-12-22,20.247795388338016
1941-12-23,20.199586351699114
1941-12-24,20.223690870018565
1941-12-26,20.296004424976914
1941-12-29,20.17548183337966
1941-12-30,21.067349011199315
1941-12-31,21.089206586669423
1942-01-02,21.57457382686895
1942-01-05,22.059941067068475
1942-01-06,21.96286761902857
1942-01-07,21.841525808978687
1942-01-08,21.550305464858976
1942-01-09,21.477500378829046
1942-01-12,21.45323201681907
1942-01-13,21.89006253299864
1942-01-14,21.89006253299864
1942-01-15,21.938599257018595
1942-01-16,21.744452360938787
1942-01-19,21.744452360938787
1942-01-20,21.69591563691883
1942-01-21,21.38042693078914
1942-01-22,21.38042693078914
1942-01-23,21.45323201681907
1942-01-26,21.768720722948764
1942-01-27,21.817257446968714
1942-01-28,21.671647274908853
1942-01-29,21.6231105508889
1942-01-30,21.47750037882904
1942-01-31,21.618535964650015
1942-02-02,21.594108240396174
1942-02-03,21.740674585919226
1942-02-04,21.91166865569612
1942-02-05,21.86281320718843
1942-02-06,21.618535964650015
1942-02-09,21.349830997857755
1942-02-10,21.05669830681165
1942-02-11,21.007842858303967
1942-02-13,21.05669830681165
1942-02-16,21.12998147957318
1942-02-17,20.73913789151171
1942-02-18,20.714710167257866
1942-02-19,20.763565615765547
1942-02-20,20.690282443004023
1942-02-24,20.812421064273227
1942-02-25,20.66585471875018
1942-02-26,20.812421064273227
1942-02-27,20.98341513405012
1942-02-28,21.12417887724104
1942-03-02,20.829079754392506
1942-03-03,21.14877047081175
1942-03-04,20.92744612867535
1942-03-05,20.607755412256104
1942-03-06,20.066740353700453
1942-03-09,20.165106727983297
1942-03-10,20.01755716655903
1942-03-11,19.624091669427646
1942-03-12,19.624091669427646
1942-03-13,19.7470496372812
1942-03-16,19.968373979417603
1942-03-17,20.386431070119695
1942-03-18,20.18969832155401
1942-03-19,20.165106727983293
1942-03-20,19.94378238584689
1942-03-23,20.042148760129738
1942-03-24,20.214289915124716
1942-03-25,20.066740353700446
1942-03-26,19.992965572988314
1942-03-27,19.796232824422624
1942-03-30,19.820824417993336
1942-03-31,19.837272915212996
1942-04-01,19.936335451618554
1942-04-02,20.08492925622689
1942-04-06,20.307819963139394
1942-04-07,20.20875742673384
1942-04-08,20.10969489032828
1942-04-09,19.78774164701022
1942-04-10,19.76297601290883
1942-04-13,19.71344474470605
1942-04-14,19.391491501387986
1942-04-15,19.341960233185205
1942-04-16,19.366725867286597
1942-04-17,19.069538258069922
1942-04-20,19.292428964982427
1942-04-21,19.341960233185205
1942-04-22,19.292428964982427
1942-04-23,18.797116282954637
1942-04-24,18.69805374654908
1942-04-27,18.67328811244769
1942-04-28,18.499928673737962
1942-04-29,18.846647551157414
1942-04-30,19.106642750221475
1942-05-01,19.23135973945268
1942-05-04,19.381020126530135
1942-05-05,19.455850320068862
1942-05-06,19.43090692222262
1942-05-07,19.68034090068504
1942-05-08,19.68034090068504
1942-05-11,19.954718276993702
1942-05-12,19.80505788991625
1942-05-13,19.4807937179151
1942-05-14,19.430906922222615
1942-05-15,19.65539750283879
1942-05-18,19.805057889916245
1942-05-19,19.73022769637752
1942-05-20,19.68034090068503
1942-05-21,20.00460507268618
1942-05-22,19.979661674839935
1942-05-25,19.904831481301212
1942-05-26,19.954718276993695
1942-05-27,20.35381264253357
1942-05-28,20.403699438226052
1942-05-29,20.32886924468733
1942-05-31,20.472018365618666
1942-06-01,20.572494529376304
1942-06-02,20.547375488436895
1942-06-03,20.698089734073353
1942-06-04,20.974399184406852
1942-06-05,21.02463726628567
1942-06-08,21.275827675679768
1942-06-09,21.074875348164493
1942-06-10,20.949280143467444
1942-06-11,21.024637266285673
1942-06-12,20.899042061588627
1942-06-15,21.049756307225085
1942-06-16,21.074875348164493
1942-06-17,21.42654192131622
1942-06-18,21.32606575755858
1942-06-19,21.099994389103898
1942-06-22,20.723208775012758
1942-06-23,20.723208775012758
1942-06-24,20.62273261125512
1942-06-25,20.64785165219453
1942-06-26,20.67297069313394
1942-06-29,20.798565897830983
1942-06-30,20.98607451463549
1942-07-01,20.80908352475302
1942-07-02,21.13778107739189
1942-07-03,21.340056494400425
1942-07-06,21.567616338535025
1942-07-07,21.517047484282894
1942-07-08,22.0480204539303
1942-07-09,22.2755802980649
1942-07-10,22.25029587093883
1942-07-13,22.073304881056362
1942-07-14,22.300864725190962
1942-07-15,22.32614915231703
1942-07-16,22.300864725190962
1942-07-17,22.048020453930295
1942-07-20,22.123873735308493
1942-07-21,22.174442589560627
1942-07-22,22.098589308182426
1942-07-23,21.79517618266962
1942-07-24,21.82046060979569
1942-07-27,21.82046060979569
1942-07-28,21.795176182669618
1942-07-29,21.441194202904686
1942-07-30,21.491763057156817
1942-07-31,21.777434942969496
1942-08-03,21.802875871641188
1942-08-04,21.751994014297804
1942-08-05,21.54846658492426
1942-08-06,21.523025656252567
1942-08-07,21.599348442267647
1942-08-10,21.573907513595955
1942-08-11,21.65023029961103
1942-08-12,21.65023029961103
1942-08-13,21.72655308562611
1942-08-14,21.828316800312884
1942-08-17,22.00640330101474
1942-08-18,22.209930730388287
1942-08-19,22.184489801716595
1942-08-20,22.10816701570151
1942-08-21,22.1590488730449
1942-08-24,22.209930730388283
1942-08-25,22.006403301014736
1942-08-26,21.726553085626104
1942-08-27,21.853757728984572
1942-08-28,21.90463958632796
1942-08-31,22.06461150979235
1942-09-01,22.06461150979235
1942-09-02,22.09020850690348
1942-09-03,22.064611509792346
1942-09-04,22.03901451268122
1942-09-08,22.218193492459115
1942-09-09,22.115805504014606
1942-09-10,21.962223521347838
1942-09-11,21.859835532903325
1942-09-14,21.885432530014455
1942-09-15,21.987820518458964
1942-09-16,22.013417515570094
1942-09-17,21.987820518458964
1942-09-18,22.166999498236862
1942-09-21,22.141402501125736
1942-09-22,22.21819349245912
1942-09-23,22.397372472237013
1942-09-24,22.67893944045942
1942-09-25,22.781327428903936
1942-09-28,22.75573043179281
1942-09-29,22.653342443348294
1942-09-30,22.788129830886213
1942-10-01,22.968374925593785
1942-10-02,23.303115815764997
1942-10-05,23.50911020971651
1942-10-06,23.50911020971651
1942-10-07,23.612107406692264
1942-10-08,23.946848296863475
1942-10-09,24.04984549383923
1942-10-13,24.333087785522558
1942-10-14,24.28158918703468
1942-10-15,23.97259759610741
1942-10-16,24.075594793083162
1942-10-19,24.075594793083162
1942-10-20,24.384586384010436
1942-10-21,24.358837084766495
1942-10-22,24.358837084766495
1942-10-23,24.281589187034673
1942-10-26,24.41033568325437
1942-10-27,24.17859199005892
1942-10-28,23.972597596107406
1942-10-29,23.946848296863468
1942-10-30,24.1013440923271
1942-10-31,24.232897262164386
1942-11-02,24.54357543219214
1942-11-04,24.440016042182886
1942-11-05,24.491795737187513
1942-11-06,24.80247390721526
1942-11-09,25.08726222974069
1942-11-10,24.88014344972219
1942-11-12,24.931923144726817
1942-11-13,24.776584059712942
1942-11-16,24.54357543219213
1942-11-17,24.232897262164382
1942-11-18,24.336456652173638
1942-11-19,24.310566804671325
1942-11-20,24.543575432192135
1942-11-23,24.258787109666695
1942-11-24,24.207007414662073
1942-11-25,24.103448024652828
1942-11-27,24.181117567159763
1942-11-30,24.179425234128026
1942-12-01,24.15339786573822
1942-12-02,24.231479970907635
1942-12-03,24.309562076077047
1942-12-04,24.309562076077047
1942-12-07,24.20545260251783
1942-12-08,24.361616812856653
1942-12-09,24.361616812856653
1942-12-10,24.387644181246458
1942-12-11,24.387644181246458
1942-12-14,24.51778102319548
1942-12-15,24.56983575997509
1942-12-16,24.77805470709352
1942-12-17,25.22051996972019
1942-12-18,25.19449260133039
1942-12-21,25.19449260133039
1942-12-22,25.168465232940584
1942-12-23,25.246547338109995
1942-12-24,25.35065681166921
1942-12-28,25.116410496160974
1942-12-29,25.116410496160974
1942-12-30,25.402711548448817
1942-12-31,25.55998625983894
1943-01-04,25.952411842129198
1943-01-05,25.900088431157165
1943-01-06,25.873926725671147
1943-01-07,25.92625013664318
1943-01-08,25.952411842129194
1943-01-11,26.057058664073267
1943-01-12,25.978573547615213
1943-01-13,26.03089695858725
1943-01-14,26.187867191503358
1943-01-15,26.397160835391496
1943-01-18,26.475645951849547
1943-01-19,26.214028896989376
1943-01-20,26.24019060247539
1943-01-21,26.63261618476565
1943-01-22,26.60645447927963
1943-01-25,26.94655665059786
1943-01-26,27.077365178027947
1943-01-27,27.05120347254193
1943-01-28,27.077365178027947
1943-01-29,27.312820527402103
1943-01-31,27.445970527473186
1943-02-01,27.656284477875282
1943-02-02,27.656284477875282
1943-02-03,27.44597052747319
1943-02-04,27.41968128367293
1943-02-05,27.629995234075025
1943-02-08,27.603705990274765
1943-02-09,27.814019940676857
1943-02-10,27.99804464727869
1943-02-11,28.05062313487921
1943-02-15,28.418672548082874
1943-02-16,28.366094060482347
1943-02-17,28.418672548082874
1943-02-18,28.024333891078946
1943-02-19,27.971755403478426
1943-02-23,28.49754027948366
1943-02-24,28.65527574228523
1943-02-25,28.839300448887062
1943-02-26,28.839300448887062
1943-02-28,28.97196123095194
1943-03-01,28.839910359343225
1943-03-02,28.628628964769284
1943-03-03,28.998371405273687
1943-03-04,29.05119175391717
1943-03-05,29.183242625525885
1943-03-08,29.07760192823891
1943-03-09,28.91914088230845
1943-03-10,28.78709001069974
1943-03-11,29.07760192823891
1943-03-12,29.18324262552588
1943-03-15,29.156832451204135
1943-03-16,29.07760192823891
1943-03-17,28.866320533664965
1943-03-18,28.81350018502148
1943-03-19,28.734269662056253
1943-03-22,28.839910359343225
1943-03-23,28.919140882308454
1943-03-24,28.998371405273687
1943-03-25,29.605805414673775
1943-03-26,29.843496983569462
1943-03-29,30.345290295682577
1943-03-30,30.609392038900005
1943-03-31,30.718938580884373
1943-04-01,30.74546616169688
1943-04-02,30.665883419259355
1943-04-05,30.745466161696875
1943-04-06,31.196435035509516
1943-04-07,31.037269550634466
1943-04-08,30.771993742509387
1943-04-09,29.55172502513402
1943-04-12,29.578252605946524
1943-04-13,29.551725025134015
1943-04-14,29.923111156509126
1943-04-15,30.135331803009187
1943-04-16,30.055749060571664
1943-04-19,30.188386964634205
1943-04-20,30.08227664138417
1943-04-21,30.374080030321757
1943-04-22,30.453662772759287
1943-04-26,30.453662772759287
1943-04-27,30.453662772759287
1943-04-28,30.453662772759287
1943-04-29,30.745466161696875
1943-04-30,30.87767166619217
1943-05-03,31.490429602622218
1943-05-04,31.596996200262222
1943-05-05,31.783487746132234
1943-05-06,31.890054343772245
1943-05-07,31.463787953212215
1943-05-10,31.890054343772245
1943-05-11,31.783487746132234
1943-05-12,31.650279499082227
1943-05-13,31.75684609672223
1943-05-14,31.170729809702188
1943-05-17,31.224013108522197
1943-05-18,31.46378795321221
1943-05-19,31.78348774613223
1943-05-20,31.703562797902226
1943-05-21,31.703562797902226
1943-05-24,31.623637849672217
1943-05-25,31.703562797902226
1943-05-26,31.94333764259224
1943-05-27,32.02326259082224
1943-05-28,32.10318753905225
1943-05-31,32.235880714213664
1943-06-01,32.58365370117198
1943-06-02,32.610405469399545
1943-06-03,32.744164310537364
1943-06-04,32.58365370117198
1943-06-07,32.503398396489295
1943-06-08,32.31613601889635
1943-06-09,32.4231430918066
1943-06-10,32.47664662826173
1943-06-11,32.31613601889635
1943-06-14,31.78110065434509
1943-06-15,31.9148594954829
1943-06-16,31.968363031938026
1943-06-17,32.02186656839315
1943-06-18,31.995114800165588
1943-06-21,31.83460419080021
1943-06-22,31.888107727255335
1943-06-23,31.807852422572648
1943-06-24,31.968363031938026
1943-06-25,32.66390900585467
1943-06-28,32.958178456357864
1943-06-29,32.85117138344761
1943-06-30,33.17202852466657
1943-07-01,33.19888846679181
1943-07-02,33.17202852466657
1943-07-06,33.22574840891704
1943-07-07,33.17202852466657
1943-07-08,33.19888846679181
1943-07-09,33.33318817741799
1943-07-12,33.54806771441988
1943-07-13,33.76294725142177
1943-07-14,33.95096684629842
1943-07-15,33.762947251421764
1943-07-16,33.68236742504605
1943-07-19,33.70922736717129
1943-07-20,33.4943478301694
1943-07-21,33.57492765654511
1943-07-22,33.57492765654511
1943-07-23,33.60178759867034
1943-07-26,33.06458875616562
1943-07-27,32.01705101328141
1943-07-28,31.909611244780468
1943-07-29,32.44681008728519
1943-07-30,31.829031418404764
1943-07-31,31.956347544078383
1943-08-02,30.93158703211638
1943-08-03,31.6057715794598
1943-08-04,31.794543252715954
1943-08-05,31.68667372514101
1943-08-06,31.36306514241617
1943-08-09,31.282162996734954
1943-08-10,31.578804197566065
1943-08-11,31.821510634609698
1943-08-12,31.632738961353535
1943-08-13,31.929380162184643
1943-08-16,31.84847801650343
1943-08-17,32.03724968975959
1943-08-18,32.14511921733453
1943-08-19,32.11815183544079
1943-08-20,31.84847801650342
1943-08-23,31.28216299673494
1943-08-24,31.524869433778573
1943-08-25,31.578804197566054
1943-08-26,31.686673725141002
1943-08-27,31.470934669991106
1943-08-30,31.470934669991106
1943-08-31,31.95473759137932
1943-09-01,32.063058735756876
1943-09-02,32.063058735756876
1943-09-03,32.0088981635681
1943-09-07,32.09013902185126
1943-09-08,31.900577019190532
1943-09-09,32.25262073841759
1943-09-10,32.30678131060637
1943-09-13,32.25262073841759
1943-09-14,32.19846016622881
1943-09-15,32.25262073841759
1943-09-16,32.44218274107832
1943-09-17,32.76714617421099
1943-09-20,33.119189893438055
1943-09-21,33.14627017953244
1943-09-22,33.06502932124928
1943-09-23,32.76714617421099
1943-09-24,32.76714617421099
1943-09-27,32.496343313267104
1943-09-28,32.44218274107833
1943-09-29,32.52342359936149
1943-09-30,32.848499867019555
1943-10-01,32.87569233379689
1943-10-04,32.68534506635555
1943-10-05,32.549382732468885
1943-10-06,32.16868819758621
1943-10-07,31.73360872914886
1943-10-08,31.86957106303553
1943-10-11,31.815186129480857
1943-10-13,31.815186129480857
1943-10-14,31.951148463367527
1943-10-15,32.1686881975862
1943-10-18,32.223073131140865
1943-10-19,32.38622793180487
1943-10-20,32.494997798914206
1943-10-21,32.195880664363536
1943-10-22,32.33184299825021
1943-10-25,32.30465053147287
1943-10-26,32.413420398582204
1943-10-27,32.60376766602354
1943-10-28,32.52219026569154
1943-10-29,32.38622793180487
1943-10-31,32.52332963004951
1943-11-01,32.55063721160287
1943-11-03,32.16833106985585
1943-11-04,31.895255254322272
1943-11-05,31.64948702034205
1943-11-08,30.748336829081236
1943-11-09,30.857567155294674
1943-11-10,31.157950552381614
1943-11-12,30.830259573741316
1943-11-15,30.721029247527884
1943-11-16,30.584491339761094
1943-11-17,30.39333826888759
1943-11-18,30.475261013547662
1943-11-19,30.857567155294678
1943-11-22,30.96679748150811
1943-11-23,30.85756715529468
1943-11-24,30.69372166597453
1943-11-26,30.447953431994307
1943-11-29,30.011032127140577
1943-11-30,30.226754056700816
1943-12-01,30.528473017339394
1943-12-02,30.77533398513459
1943-12-03,30.80276298155628
1943-12-06,30.939907963664723
1943-12-07,31.21419792788161
1943-12-08,31.54334588494187
1943-12-09,31.35134290999005
1943-12-10,31.515916888520184
1943-12-13,31.488487892098497
1943-12-14,31.406200902833426
1943-12-15,31.37877190641174
1943-12-16,31.543345884941868
1943-12-17,31.707919863472
1943-12-20,31.927351834845513
1943-12-21,31.845064845580445
1943-12-22,31.81763584915876
1943-12-23,31.79020685273707
1943-12-24,31.845064845580445
1943-12-27,31.790206852737068
1943-12-28,31.488487892098497
1943-12-29,31.488487892098497
1943-12-30,32.064496816953955
1943-12-31,32.151524222525595
1944-01-03,32.12397364478564
1944-01-04,32.53723231088494
1944-01-05,32.89538982150433
1944-01-06,32.757636932804566
1944-01-07,32.702535777324655
1944-01-10,32.64743462184475
1944-01-11,32.84028866602443
1944-01-12,32.6198840441048
1944-01-13,32.53723231088494
1944-01-14,32.674985199584704
1944-01-17,32.785187510544525
1944-01-18,32.70253577732466
1944-01-19,32.73008635506462
1944-01-20,32.73008635506462
1944-01-21,32.78518751054453
1944-01-24,32.75763693280458
1944-01-25,32.73008635506463
1944-01-26,32.39947942218519
1944-01-27,32.344378266705284
1944-01-28,32.53723231088496
1944-01-31,32.78788700798676
1944-02-01,32.73254880206611
1944-02-02,32.64954149318513
1944-02-03,32.37285046358187
1944-02-04,32.096159433978606
1944-02-07,31.985483022137302
1944-02-08,32.28984315470089
1944-02-09,32.28984315470089
1944-02-10,32.5111959783835
1944-02-11,32.48352687542317
1944-02-14,32.48352687542317
1944-02-15,32.70487969910578
1944-02-16,32.6218723902248
1944-02-17,32.84322521390742
1944-02-18,32.59420328726448
1944-02-21,32.53886508134382
1944-02-23,32.815556110947085
1944-02-24,32.87089431686774
1944-02-25,32.64954149318513
1944-02-28,32.898563419828065
1944-02-29,32.84853675937236
1944-03-01,32.98748996055413
1944-03-02,33.01528060079049
1944-03-03,33.070861881263205
1944-03-06,33.154233801972275
1944-03-07,33.37655892386312
1944-03-08,33.65446532622668
1944-03-09,33.571093405517615
1944-03-10,33.626674685990324
1944-03-13,34.0157436492993
1944-03-14,33.960162368826595
1944-03-15,34.12690621024472
1944-03-16,34.15469685048107
1944-03-17,34.21027813095379
1944-03-20,33.90458108835387
1944-03-21,34.04353428953565
1944-03-22,33.987953009062934
1944-03-23,33.62667468599031
1944-03-24,33.71004660669938
1944-03-27,33.62667468599031
1944-03-28,33.293187003154046
1944-03-29,33.209815082444976
1944-03-30,33.43214020433582
1944-03-31,33.54699336230463
1944-04-03,33.37953748861593
1944-04-04,33.40744680089738
1944-04-05,33.435356113178834
1944-04-06,33.60281198686754
1944-04-10,33.658630611430446
1944-04-11,33.658630611430446
1944-04-12,33.435356113178834
1944-04-13,33.35162817633448
1944-04-14,33.35162817633448
1944-04-17,33.32371886405303
1944-04-18,32.73762330614255
1944-04-19,32.62598605701674
1944-04-20,32.877169867549796
1944-04-21,32.932988492112706
1944-04-24,32.570167432453836
1944-04-25,32.62598605701673
1944-04-26,32.82135124298689
1944-04-27,32.96089780439416
1944-04-28,33.12835367808287
1944-04-30,33.27301415581049
1944-05-01,33.52529480231622
1944-05-02,33.49726361937113
1944-05-03,33.72151308293178
1944-05-04,33.66545071704162
1944-05-05,33.86166899765718
1944-05-08,33.88970018060226
1944-05-09,33.86166899765718
1944-05-10,33.86166899765718
1944-05-11,33.88970018060226
1944-05-12,33.63741953409654
1944-05-15,33.60938835115146
1944-05-16,33.63741953409654
1944-05-17,33.861668997657176
1944-05-18,33.91773136354733
1944-05-19,33.97379372943749
1944-05-22,34.001824912382574
1944-05-23,34.11394964416289
1944-05-24,34.2541055588883
1944-05-25,34.198043192998135
1944-05-26,34.254105558888305
1944-05-29,34.39426147361371
1944-05-31,34.76697949920212
1944-06-01,34.65437389758527
1944-06-02,34.62622249718106
1944-06-05,34.429162694351575
1944-06-06,34.65437389758527
1944-06-07,34.62622249718106
1944-06-08,34.48546549516
1944-06-09,34.541768295968424
1944-06-12,35.33000750728637
1944-06-13,35.58337011092428
1944-06-14,35.6396729117327
1944-06-15,35.83673271456219
1944-06-16,36.0900953182001
1944-06-19,36.45606352345486
1944-06-20,36.51236632426329
1944-06-21,36.42791212305065
1944-06-22,36.37160932224223
1944-06-23,36.315306521433804
1944-06-26,36.5405177246675
1944-06-27,36.653123326284344
1944-06-28,36.45606352345486
1944-06-29,36.427912123050646
1944-06-30,36.6913899940438
1944-07-03,37.05886924668061
1944-07-05,37.25674269040812
1944-07-06,37.11540451631704
1944-07-07,37.20020742077168
1944-07-10,37.511151403772054
1944-07-11,37.45461613413563
1944-07-12,37.511151403772054
1944-07-13,37.36981322968098
1944-07-14,37.39808086449919
1944-07-17,37.03060161186239
1944-07-18,36.6913899940438
1944-07-19,36.94579870740774
1944-07-20,36.63485472440737
1944-07-21,36.12603729767949
1944-07-24,35.899896219133765
1944-07-25,36.18257256731593
1944-07-26,36.09776966286128
1944-07-27,36.09776966286128
1944-07-28,35.89989621913377
1944-07-31,36.07385759944131
1944-08-01,36.272533447746646
1944-08-02,36.35768023987751
1944-08-03,36.13062212752855
1944-08-04,35.7900349590051
1944-08-07,35.96032854326682
1944-08-08,35.81841722304872
1944-08-09,35.98871080731045
1944-08-10,36.272533447746646
1944-08-11,36.414444767964746
1944-08-14,36.47120929605198
1944-08-15,36.44282703200836
1944-08-16,36.61312061627008
1944-08-17,36.840178728619044
1944-08-18,37.01047231288076
1944-08-21,36.840178728619044
1944-08-22,36.584738352226466
1944-08-23,36.6415028803137
1944-08-24,36.41444476796474
1944-08-25,36.32929797583388
1944-08-28,36.32929797583388
1944-08-29,36.44282703200835
1944-08-30,36.52797382413921
1944-08-31,36.53734919550942
1944-09-01,36.65135028504299
1944-09-05,36.42334810597585
1944-09-06,35.53983966209068
1944-09-07,35.425838572557105
1944-09-08,35.36883802779032
1944-09-11,35.56833993447407
1944-09-12,35.73934156877442
1944-09-13,35.39733830017371
1944-09-14,35.19783639348996
1944-09-15,35.482839117323884
1944-09-18,35.710841296391024
1944-09-19,36.02434429260835
1944-09-20,36.081344837375134
1944-09-21,35.96734374784156
1944-09-22,36.052844564991744
1944-09-25,36.36634756120906
1944-09-26,36.280846744058884
1944-09-27,36.280846744058884
1944-09-28,36.16684565452531
1944-09-29,36.30934701644228
1944-09-30,36.463056585478554
1944-10-02,36.63478212669745
1944-10-03,36.63478212669745
1944-10-04,36.83512859145283
1944-10-05,37.064095979744685
1944-10-06,37.12133782681766
1944-10-09,36.892370438525795
1944-10-10,37.00685413267173
1944-10-11,37.23582152096359
1944-10-13,37.26444244450007
1944-10-16,37.06409597974469
1944-10-17,37.207200597427104
1944-10-18,37.40754706218248
1944-10-19,37.32168429157303
1944-10-20,37.26444244450006
1944-10-23,36.63478212669745
1944-10-24,36.7206448973069
1944-10-25,36.7206448973069
1944-10-26,36.434435661942075
1944-10-27,36.49167750901504
1944-10-30,36.52029843255152
1944-10-31,36.728490846479026
1944-11-01,36.872186037584186
1944-11-02,37.07335930513141
1944-11-03,37.04462026691038
1944-11-06,37.245793534457604
1944-11-08,37.18831545801554
1944-11-09,37.27453257267864
1944-11-10,37.303271610899664
1944-11-13,36.987142190468305
1944-11-14,36.52731757893179
1944-11-15,36.44110046426869
1944-11-16,36.46983950248973
1944-11-17,36.41236142604766
1944-11-20,36.55605661715282
1944-11-21,36.814707961142105
1944-11-22,36.84344699936314
1944-11-24,36.64227373181591
1944-11-27,36.75722988470004
1944-11-28,36.72849084647901
1944-11-29,36.92966411402624
1944-11-30,37.02575189085833
1944-12-01,36.93917569781658
1944-12-04,37.25662173896969
1944-12-05,37.400915394039295
1944-12-06,37.400915394039295
1944-12-07,37.487491587081045
1944-12-08,37.77607889722024
1944-12-11,38.006948745331584
1944-12-12,37.92037255228983
1944-12-13,37.80493762823414
1944-12-14,37.92037255228983
1944-12-15,38.29553605547078
1944-12-18,38.06466620735942
1944-12-19,38.18010113141511
1944-12-20,37.920372552289834
1944-12-21,37.833796359248076
1944-12-22,37.86265509026199
1944-12-26,37.602926511136715
1944-12-27,37.4297741250532
1944-12-28,37.80493762823415
1944-12-29,38.324394786484696
1944-12-31,38.480566695239624
1945-01-02,38.62544834695363
1945-01-03,39.03111697175285
1945-01-04,39.08906963243845
1945-01-05,39.00214064141005
1945-01-08,39.34985660552366
1945-01-09,39.37883293586646
1945-01-10,39.66859623929447
1945-01-11,39.63961990895167
1945-01-12,39.52371458758047
1945-01-15,39.26292761449526
1945-01-16,39.233951284152454
1945-01-17,39.494738257237664
1945-01-18,39.320880275180855
1945-01-19,38.94418798072444
1945-01-22,38.53851935592523
1945-01-23,38.27773238284002
1945-01-24,38.39363770421122
1945-01-25,38.62544834695363
1945-01-26,39.00214064141005
1945-01-29,39.23395128415246
1945-01-30,39.00214064141006
1945-01-31,39.18615048080247
1945-02-01,39.27342475804256
1945-02-02,39.56433901550954
1945-02-05,39.85525327297652
1945-02-06,39.94252755021662
1945-02-07,40.02980182745671
1945-02-08,40.02980182745671
1945-02-09,39.79707042148312
1945-02-13,40.43708178791048
1945-02-14,40.64072176813737
1945-02-15,40.931636025604355
1945-02-16,40.87345317411096
1945-02-19,41.19345885732464
1945-02-20,41.33891598605813
1945-02-21,41.280733134564734
1945-02-23,41.19345885732464
1945-02-26,40.989818877097754
1945-02-27,41.309824560311434
1945-02-28,41.76047013941162
1945-03-01,41.818876391354856
1945-03-02,41.55604825761031
1945-03-05,41.76047013941162
1945-03-06,41.96489202121293
1945-03-07,41.99409514718455
