,spxl_simulation
1986-12-23,133897.0251959697
1986-12-24,134560.19460783032
1986-12-26,134832.8847147471
1986-12-29,131141.5505820619
1986-12-30,129045.88362759173
1986-12-31,128206.10836456639
1987-01-01,126465.7104435174
1987-01-02,133165.89883964424
1987-01-05,142465.13063726778
1987-01-06,143459.27594465052
1987-01-07,147795.0728599856
1987-01-08,151175.3197803223
1987-01-09,153725.26541092258
1987-01-12,156517.4883931557
1987-01-13,155879.86010307868
1987-01-14,160712.78245022203
1987-01-15,165938.11152003446
1987-01-16,167412.7497085524
1987-01-19,173177.54728508994
1987-01-20,172591.9174657259
1987-01-21,170275.4973754645
1987-01-22,181845.39826966127
1987-01-23,174249.83804299452
1987-01-26,173294.43000375413
1987-01-27,181270.54768657277
1987-01-28,184540.996434239
1987-01-29,182201.65776294074
1987-01-30,181875.40004024663
1987-01-31,183295.78940455307
1987-02-01,180734.23074762445
1987-02-02,185415.48041076126
1987-02-03,184482.39261274537
1987-02-04,191794.40897914954
1987-02-05,194914.18381143926
1987-02-06,192577.01587797908
1987-02-09,188690.74446412982
1987-02-10,182394.80858929484
1987-02-11,187300.9193013536
1987-02-12,183406.14051564867
1987-02-13,191543.65794549757
1987-02-17,203431.18251756715
1987-02-18,203273.39072011935
1987-02-19,203585.66836494088
1987-02-20,203384.9834610637
1987-02-23,196751.1569664804
1987-02-24,197788.36504999103
1987-02-25,200129.67663536433
1987-02-26,197922.98142462573
1987-02-27,200517.08696296284
1987-02-28,201992.82931839774
1987-03-01,199169.97952867314
1987-03-02,196639.01144631306
1987-03-03,198965.72727243905
1987-03-04,208411.58917799368
1987-03-05,212519.12585962968
1987-03-06,212817.82623991396
1987-03-09,207625.31860488243
1987-03-10,213147.85548279987
1987-03-11,211930.1386504277
1987-03-12,213914.53711292156
1987-03-13,210975.10451282686
1987-03-16,207342.26371208375
1987-03-17,216484.19163739443
1987-03-18,217163.83868759856
1987-03-19,220047.80549541386
1987-03-20,229220.12230710735
1987-03-23,236106.60567025794
1987-03-24,237226.05905213006
1987-03-25,234243.6744982831
1987-03-26,235520.91296365557
1987-03-27,224241.3789513859
1987-03-30,208489.3421361387
1987-03-31,215373.30425480186
1987-04-01,213834.05235020976
1987-04-02,216568.01869937283
1987-04-03,231561.13600058394
1987-04-06,235112.99334227105
1987-04-07,222816.4141609531
1987-04-08,224091.6718832819
1987-04-09,214131.6625332362
1987-04-10,213311.43717300685
1987-04-13,198272.08178380516
1987-04-14,184810.87183828806
1987-04-15,195289.89130158673
1987-04-16,200369.55576922712
1987-04-20,198643.46881376227
1987-04-21,213174.9438182044
1987-04-22,200335.25405470456
1987-04-23,199552.8845803286
1987-04-24,188482.4951659074
1987-04-27,189097.54331313618
1987-04-28,190458.73079425248
1987-04-29,194617.3939451611
1987-04-30,203796.4203268535
1987-05-01,200204.83872729947
1987-05-04,202970.12035321377
1987-05-05,215545.88416764696
1987-05-06,215821.83604299504
1987-05-07,214147.71962388128
1987-05-08,211218.00667019613
1987-05-11,207321.67150859503
1987-05-12,211003.63661657233
1987-05-13,212462.78060487087
1987-05-14,213017.88447264954
1987-05-15,198218.80696767214
1987-05-18,196597.09593641042
1987-05-19,182124.72805844352
1987-05-20,179362.25423464214
1987-05-21,183145.90735006722
1987-05-22,187041.06873964512
1987-05-26,200854.74841915295
1987-05-27,200054.70731080268
1987-05-28,204266.2675384122
1987-05-29,202867.0237441019
1987-05-31,204344.8458644022
1987-06-01,200869.41957783423
1987-06-02,198012.85514604446
1987-06-03,208322.20976464674
1987-06-04,211763.7132463478
1987-06-05,208224.49926999572
1987-06-08,215177.00198755806
1987-06-09,216386.63392804647
1987-06-10,216792.8107399631
1987-06-11,219538.9140762271
1987-06-12,225901.67551642406
1987-06-15,229307.876059725
1987-06-16,232974.92860014693
1987-06-17,233080.17647529003
1987-06-18,235089.52720287532
1987-06-19,238033.18178308156
1987-06-22,244258.01127761087
1987-06-23,241361.0813013618
1987-06-24,237665.53362241888
1987-06-25,242535.3666090648
1987-06-26,238286.58811833969
1987-06-29,239999.17518062098
1987-06-30,232567.69457908615
1987-07-01,226817.26697752837
1987-07-02,232850.3004684623
1987-07-06,231218.14823188572
1987-07-07,236850.46934925555
1987-07-08,238898.17946040066
1987-07-09,237098.45064131665
1987-07-10,239054.9600799603
1987-07-13,237324.3544656073
1987-07-14,244373.62097141106
1987-07-15,243750.28617981588
1987-07-16,249111.41185523308
1987-07-17,253618.31680125883
1987-07-20,245868.74409976223
1987-07-21,239131.50730361964
1987-07-22,238935.8925577555
1987-07-23,237392.57650065812
1987-07-24,240760.97617630224
1987-07-27,243974.19484491574
1987-07-28,247922.5909613252
1987-07-29,255818.70239366437
1987-07-30,261643.61792427488
1987-07-31,264943.8982194168
1987-08-01,260943.2453563036
1987-08-03,258255.00574896217
1987-08-04,254975.450072583
1987-08-05,260335.11383612474
1987-08-06,269251.755307581
1987-08-07,271523.0589116608
1987-08-10,284121.5421126283
1987-08-11,297960.9788053863
1987-08-12,295428.2660494884
1987-08-13,301442.3639309795
1987-08-14,299646.6773504944
1987-08-17,299957.5654222731
1987-08-18,286855.86704526
1987-08-19,288360.22623965295
1987-08-20,301488.8915779577
1987-08-21,304339.9934027095
1987-08-24,297342.1094511257
1987-08-25,306535.9312234135
1987-08-26,300516.14743625524
1987-08-27,291908.09885491634
1987-08-28,280427.2014729569
1987-08-31,289345.48597029643
1987-09-01,267859.4526020674
1987-09-02,263574.82667112316
1987-09-03,259950.7752149806
1987-09-04,251391.95057758526
1987-09-08,243904.32048169328
1987-09-09,244734.60596127252
1987-09-10,252232.34712949148
1987-09-11,263794.67242783285
1987-09-14,266487.6318485581
1987-09-15,253263.04124294533
1987-09-16,246366.0787524524
1987-09-17,246520.48207622507
1987-09-18,246346.14099773808
1987-09-21,236196.3744008922
1987-09-22,256631.7284697039
1987-09-23,260693.75890080517
1987-09-24,257103.87124114606
1987-09-25,258154.9952885411
1987-09-28,265498.3472142399
1987-09-29,261766.37032961778
1987-09-30,263877.5550244171
1987-10-01,273351.8119985557
1987-10-02,275194.7536935339
1987-10-05,275208.77343629213
1987-10-06,252901.17132963432
1987-10-07,251274.8099162863
1987-10-08,240899.40453333766
1987-10-09,233781.4186264405
1987-10-12,229984.25206179096
1987-10-13,241415.0379184713
1987-10-14,220013.27455697488
1987-10-15,204542.9478169065
1987-10-16,172873.4135686318
1987-10-19,66720.79787227605
1987-10-20,77392.13544303688
1987-10-21,98515.57108813876
1987-10-22,86924.44231603725
1987-10-23,86889.42550981668
1987-10-26,65305.333290590315
1987-10-27,70052.80853319005
1987-10-28,70131.09249767363
1987-10-29,80491.0043645022
1987-10-30,87413.190771632
1987-10-31,88089.30416171598
1987-11-01,86836.23381001556
1987-11-02,90929.86269288204
1987-11-03,85667.73825239553
1987-11-04,83758.43178657295
1987-11-05,89326.37898176655
1987-11-06,85036.88896420755
1987-11-09,77657.54618130824
1987-11-10,73659.28662867405
1987-11-11,76337.63273059808
1987-11-12,82601.88751254839
1987-11-13,79726.83055282562
1987-11-16,80814.16013465036
1987-11-17,77155.98821041221
1987-11-18,79543.37676167586
1987-11-19,74195.16600351453
1987-11-20,76000.30240910247
1987-11-23,76929.97406016415
1987-11-24,80156.15906799992
1987-11-25,77917.9701652403
1987-11-27,74314.18554984318
1987-11-30,65663.0712480793
1987-12-01,66167.34214049687
1987-12-02,67405.30962262931
1987-12-03,60265.05834979413
1987-12-04,59227.0290477777
1987-12-07,63065.19115122192
1987-12-08,68149.00331844979
1987-12-09,71610.12734952458
1987-12-10,66823.04707959865
1987-12-11,68322.34808999489
1987-12-14,74303.45610879322
1987-12-15,74871.10144148425
1987-12-16,79743.14170121076
1987-12-17,74821.8701109772
1987-12-18,80527.96251781449
1987-12-21,80893.15075039829
1987-12-22,81288.6213078608
1987-12-23,84417.21499188858
1987-12-24,83283.39756143722
1987-12-28,76875.9203323061
1987-12-29,75952.4409069255
1987-12-30,78995.67911883962
1987-12-31,78969.52227288735
1988-01-01,77822.48996187365
1988-01-04,86191.22296774076
1988-01-05,88905.43166097367
1988-01-06,89169.9867680336
1988-01-07,91418.96830925184
1988-01-08,72852.74023909404
1988-01-11,76522.38135479335
1988-01-12,74599.19611492356
1988-01-13,74951.82811575405
1988-01-14,75012.84547031274
1988-01-15,80656.83315886253
1988-01-18,80490.38161754116
1988-01-19,78032.92964427173
1988-01-20,71748.21249033186
1988-01-21,72197.75144280044
1988-01-22,75187.98685020137
1988-01-25,80373.38235178872
1988-01-26,77884.08014992329
1988-01-27,77703.0566326953
1988-01-28,81354.80419820144
1988-01-29,84993.8588463398
1988-01-31,85742.62786724757
1988-02-01,82494.65215566041
1988-02-02,83005.63762881566
1988-02-03,79728.4452262673
1988-02-04,79725.23087788268
1988-02-05,78536.61716067733
1988-02-08,76787.21820710265
1988-02-09,79207.03038147655
1988-02-10,83867.14906176421
1988-02-11,83167.75450842845
1988-02-12,84802.09434508106
1988-02-16,86971.12909118611
1988-02-17,86345.04157854727
1988-02-18,85042.45046140518
1988-02-19,88699.08289401892
1988-02-22,92794.66194871075
1988-02-23,92141.14932681705
1988-02-24,91522.05179915568
1988-02-25,88559.1092034343
1988-02-26,89449.32705633115
1988-02-29,95697.48308256373
1988-03-01,93686.75310086357
1988-03-02,94482.34958207486
1988-03-03,94372.76235271794
1988-03-04,93755.94648994131
1988-03-07,93836.36492138804
1988-03-08,95990.89676030359
1988-03-09,95591.5679945003
1988-03-10,90024.03113682392
1988-03-11,91146.39067130716
1988-03-14,92618.58260204729
1988-03-15,92364.51031279235
1988-03-16,94984.58931739102
1988-03-17,97706.73493981066
1988-03-18,97594.71458963641
1988-03-21,95020.59795913115
1988-03-22,95122.846909146
1988-03-23,95193.32407690688
1988-03-24,89284.8190653318
1988-03-25,84358.43807748855
1988-03-28,83914.48573696759
1988-03-29,85871.91258458841
1988-03-30,83887.32446716688
1988-03-31,85390.3398650094
1988-04-01,84128.6975935039
1988-04-04,81395.6298647457
1988-04-05,83699.87964103733
1988-04-06,90476.39914835278
1988-04-07,91157.75419200237
1988-04-08,94513.91730108028
1988-04-11,95278.35316827902
1988-04-12,96554.70825086703
1988-04-13,96774.96392660533
1988-04-14,84124.54984499398
1988-04-15,84140.57961704134
1988-04-18,83593.03034576043
1988-04-19,82341.63919921959
1988-04-20,80623.92527991162
1988-04-21,80894.53868189396
1988-04-22,84411.99914963882
1988-04-25,86715.69220772915
1988-04-26,88119.397456134
1988-04-27,87985.62889660386
1988-04-28,86791.37087916957
1988-04-29,85518.7717367675
1988-04-30,86250.78538132536
1988-05-01,84900.96059010761
1988-05-02,85121.71582305693
1988-05-03,86524.1806812929
1988-05-04,83875.62545095343
1988-05-05,82393.33868267943
1988-05-06,81138.78881366651
1988-05-09,80246.85883009438
1988-05-10,81257.09689191385
1988-05-11,77175.51351602713
1988-05-12,77665.97196739567
1988-05-13,80352.15432721587
1988-05-16,82160.72668352613
1988-05-17,78994.34019810137
1988-05-18,75242.34089548151
1988-05-19,76334.93974252717
1988-05-20,76739.87376373557
1988-05-23,74744.12547630389
1988-05-24,77136.9227629456
1988-05-25,77362.0196449951
1988-05-26,78154.60213678026
1988-05-27,77037.27442859119
1988-05-31,85692.36289551674
1988-06-01,88747.14412703711
1988-06-02,87385.83870904632
1988-06-03,88488.94884146594
1988-06-06,89083.14347034249
1988-06-07,87198.17294395367
1988-06-08,93459.01176389854
1988-06-09,92092.20888908154
1988-06-10,93172.3327154045
1988-06-13,93343.7335386363
1988-06-14,96300.9110918894
1988-06-15,96455.03934300106
1988-06-16,91516.78974342751
1988-06-17,92439.22959358993
1988-06-20,90652.84321467098
1988-06-21,93409.84052179544
1988-06-22,97521.77825943111
1988-06-23,96626.33526953586
1988-06-24,95525.44352889583
1988-06-27,90580.9809683265
1988-06-28,93859.73662053827
1988-06-29,92480.69387142251
1988-06-30,95845.44658940776
1988-07-01,92420.70936352189
1988-07-05,96528.27223259305
1988-07-06,92545.08661023215
1988-07-07,92296.41146328032
1988-07-08,90499.593714512
1988-07-11,91028.84670813305
1988-07-12,88299.88098229813
1988-07-13,89750.13003127283
1988-07-14,90686.27166389058
1988-07-15,92484.50732884348
1988-07-18,90910.21322482494
1988-07-19,88849.792538047
1988-07-20,90365.26390139935
1988-07-21,87008.06938385105
1988-07-22,83911.34348263028
1988-07-25,85035.26369790008
1988-07-26,85523.39597320164
1988-07-27,82917.3826131971
1988-07-28,86249.67712418301
1988-07-29,92082.20562505988
1988-07-31,92875.0042985887
1988-08-01,91426.631617937
1988-08-02,91271.81208577877
1988-08-03,92194.08163886443
1988-08-04,91126.49072544406
1988-08-05,90338.66019165367
1988-08-08,89165.61333314705
1988-08-09,85704.0973679627
1988-08-10,81272.16660171631
1988-08-11,82060.20537518752
1988-08-12,81869.49805659808
1988-08-15,78255.28368766891
1988-08-16,79949.18389036898
1988-08-17,80139.25902922775
1988-08-18,80375.74522103721
1988-08-19,79642.73161944396
1988-08-22,76646.51070643251
1988-08-23,76741.83254223461
1988-08-24,80356.58875993389
1988-08-25,78553.13873953586
1988-08-26,79004.59678967865
1988-08-29,81420.1005463515
1988-08-30,81584.44074094832
1988-08-31,81384.1990349403
1988-09-01,76948.39767617403
1988-09-02,82422.67940189313
1988-09-06,83457.10522974639
1988-09-07,83717.69521943318
1988-09-08,83723.77594828322
1988-09-09,84627.28411612792
1988-09-12,84271.84476789186
1988-09-13,85179.24729752661
1988-09-14,86972.21690668727
1988-09-15,85825.49331844623
1988-09-16,88241.89623091785
1988-09-19,86448.40855970363
1988-09-20,87322.85345158698
1988-09-21,87736.95292540087
1988-09-22,86778.61287234498
1988-09-23,87336.07429996623
1988-09-26,86477.8359453006
1988-09-27,85876.13662373471
1988-09-28,86660.15434162402
1988-09-29,90047.97095791665
1988-09-30,90165.12380933756
1988-10-01,88508.33965934097
1988-10-03,87987.21776435121
1988-10-04,87244.43582899873
1988-10-05,88440.18936065686
1988-10-06,88953.904257384
1988-10-07,94515.03147319009
1988-10-10,94684.55088316023
1988-10-11,94364.25935445588
1988-10-12,90337.0986837745
1988-10-13,91560.01070254663
1988-10-14,91835.76900526954
1988-10-17,92742.09467133363
1988-10-18,95727.87242979118
1988-10-19,93246.6930723595
1988-10-20,99212.04582972368
1988-10-21,100028.73278892893
1988-10-24,98564.78162762824
1988-10-25,98665.56629658255
1988-10-26,97613.36730652234
1988-10-27,93342.4401027736
1988-10-28,94601.06202987651
1988-10-31,95859.14941561614
1988-11-01,94088.39104168692
1988-11-02,94084.59775477536
1988-11-03,94222.42105773784
1988-11-04,91292.71866809911
1988-11-07,88929.97984085321
1988-11-08,90114.59589165666
1988-11-09,88322.74694281905
1988-11-10,88668.18747954434
1988-11-11,83056.64973464221
1988-11-14,82867.28680786786
1988-11-15,83439.66647910705
1988-11-16,79219.86388268931
1988-11-17,79919.32426818035
1988-11-18,81610.53230813208
1988-11-21,81377.54305685217
1988-11-22,82282.11610577161
1988-11-23,83932.39410259723
1988-11-25,82272.21382487954
1988-11-28,83571.19246239398
1988-11-29,85686.33506752808
1988-11-30,89092.85027782772
1988-12-01,86110.17728265005
1988-12-02,85462.04822306929
1988-12-05,88401.55365875136
1988-12-06,90963.89809941394
1988-12-07,91491.09995081255
1988-12-08,89967.64959480094
1988-12-09,90393.38759797088
1988-12-12,89890.50278098261
1988-12-13,89682.08851581537
1988-12-14,88704.76121893359
1988-12-15,87705.5892945265
1988-12-16,89630.25567331961
1988-12-19,92176.47180115806
1988-12-20,90745.04349468849
1988-12-21,90653.0869028003
1988-12-22,90149.38906848166
1988-12-23,91122.56020747243
1988-12-27,90095.72969200747
1988-12-28,90336.18869523128
1988-12-29,92601.71731907962
1988-12-30,90927.58053086308
1988-12-31,91726.35057402258
1989-01-01,89829.90827590466
1989-01-03,87487.70449509082
1989-01-04,91411.91958825818
1989-01-05,91977.46945712327
1989-01-06,92624.15308491838
1989-01-09,92927.32695264104
1989-01-10,92328.26815904175
1989-01-11,93934.8126435441
1989-01-12,95090.18296055472
1989-01-13,95791.52370402405
1989-01-16,96061.01534138185
1989-01-17,95458.72002584857
1989-01-18,98464.58457053732
1989-01-19,98852.37523940057
1989-01-20,98558.97614204227
1989-01-23,96357.76811736642
1989-01-24,100408.01196214721
1989-01-25,101082.68121579991
1989-01-26,103753.01463680179
1989-01-27,106021.735529017
1989-01-30,107283.98783745032
1989-01-31,110910.82930641102
1989-02-01,108116.13307292033
1989-02-02,107838.83640737335
1989-02-03,107976.17708626685
1989-02-06,106957.40849554216
1989-02-07,110844.22585776156
1989-02-08,109752.13004439895
1989-02-09,106892.28000617355
1989-02-10,102512.0422284853
1989-02-13,103055.5599812709
1989-02-14,102279.90359884781
1989-02-15,104830.92912270456
1989-02-16,105435.94488952197
1989-02-17,107523.90291621204
1989-02-21,106671.72592723765
1989-02-22,101185.70652552179
1989-02-23,102371.17113479819
1989-02-24,97193.29515164056
1989-02-27,97890.0721927155
1989-02-28,99774.41326745457
1989-03-01,95756.97540878179
1989-03-02,98594.73384507072
1989-03-03,99845.48877409047
1989-03-06,103575.64463351805
1989-03-07,102580.71463508005
1989-03-08,102796.48365354909
1989-03-09,102635.04682015248
1989-03-10,101530.99840648184
1989-03-13,104064.48873039312
1989-03-14,103870.01718847797
1989-03-15,105481.20777569193
1989-03-16,108431.5691127844
1989-03-17,101094.37876871356
1989-03-20,98220.06165994103
1989-03-21,99649.12877624939
1989-03-22,98783.1509167758
1989-03-23,97238.73162488737
1989-03-27,98839.86207679713
1989-03-28,99876.75105918893
1989-03-29,100653.69080504576
1989-03-30,100825.20405615206
1989-03-31,104113.18074821716
1989-04-01,101861.73321453696
1989-04-03,103432.88215043393
1989-04-04,102298.01340011306
1989-04-05,103260.3616668918
1989-04-06,102262.79408146994
1989-04-07,104201.48244760396
1989-04-10,104144.66277708187
1989-04-11,105591.6453991404
1989-04-12,106118.01742236964
1989-04-13,103356.00226729835
1989-04-14,108540.54841651239
1989-04-17,108925.17236750452
1989-04-18,113577.8497153538
1989-04-19,114831.45847920828
1989-04-20,113750.11769149547
1989-04-21,117557.12059663485
1989-04-24,116504.44446716385
1989-04-25,114303.18597595945
1989-04-26,114499.78820256397
1989-04-27,117460.90124668057
1989-04-28,117524.49317652627
1989-04-30,118504.02266525758
1989-05-01,115404.71366500233
1989-05-02,114280.06180460924
1989-05-03,114319.97183990227
1989-05-04,113881.30425497555
1989-05-05,113699.09855819319
1989-05-08,111909.26202873753
1989-05-09,111016.06126776419
1989-05-10,111677.25191977607
1989-05-11,112932.70561550748
1989-05-12,120533.01825312492
1989-05-15,123201.217417602
1989-05-16,122167.4894748602
1989-05-17,124720.0046144188
1989-05-18,125292.44474935682
1989-05-19,129152.89880961731
1989-05-22,130040.25685578621
1989-05-23,125600.44200363528
1989-05-24,126566.03702556796
1989-05-25,126596.62460385465
1989-05-26,129471.13032313451
1989-05-30,126398.11261983987
1989-05-31,129173.43327694773
1989-06-01,128289.43392678232
1989-06-02,132527.75604907805
1989-06-05,128259.81264916397
1989-06-06,130895.26244201964
1989-06-07,134172.08231660436
1989-06-08,133920.43328681838
1989-06-09,133841.26251034578
1989-06-12,133282.77179556628
1989-06-13,130421.70619449488
1989-06-14,130319.79203787506
1989-06-15,125787.16960651684
1989-06-16,127279.39997452122
1989-06-19,127915.92425660748
1989-06-20,127147.76018398603
1989-06-21,126228.37062860107
1989-06-22,128397.45490472132
1989-06-23,135180.22171664835
1989-06-26,133443.81292778355
1989-06-27,135693.8164226541
1989-06-28,132428.61542130428
1989-06-29,124948.47747327464
1989-06-30,123949.68918762595
1989-07-01,121507.88031062971
1989-07-03,122935.94759509363
1989-07-05,124559.97513793544
1989-07-06,125615.45306189836
1989-07-07,129548.2206117024
1989-07-10,132126.70897801765
1989-07-11,134193.74227205163
1989-07-12,135449.5349069442
1989-07-13,135616.58097502962
1989-07-14,137941.58615696587
1989-07-17,138684.2690325218
1989-07-18,137314.5342258338
1989-07-19,142754.34304686033
1989-07-20,139916.7159263049
1989-07-21,142919.06909969117
1989-07-24,140066.86343280558
1989-07-25,140325.66565143637
1989-07-26,145577.7861804623
1989-07-27,150662.08229964552
1989-07-28,150867.4752060928
1989-07-31,157251.91426366623
1989-08-01,150963.74886413827
1989-08-02,151734.98337548226
1989-08-03,152257.6435158323
1989-08-04,151165.05351309333
1989-08-07,158398.09686409743
1989-08-08,158310.11414306832
1989-08-09,155027.4070619126
1989-08-10,156777.24380760896
1989-08-11,152030.45198648996
1989-08-14,149801.69157786516
1989-08-15,151957.1260294386
1989-08-16,153207.37098309817
1989-08-17,151592.27486218364
1989-08-18,153672.2176590399
1989-08-21,146524.8991171328
1989-08-22,147189.94608095827
1989-08-23,151726.684759051
1989-08-24,160726.4203198874
1989-08-25,159348.24245446376
1989-08-28,161483.01861676332
1989-08-29,158380.67936076314
1989-08-30,159474.4086907561
1989-08-31,161779.49480116967
1989-09-01,161787.0826650264
1989-09-05,160175.1577333268
1989-09-06,155643.65916577308
1989-09-07,154447.48295852708
1989-09-08,154986.6050210744
1989-09-11,153513.85072386038
1989-09-12,154885.34929136696
1989-09-13,150561.65350781407
1989-09-14,147548.3769133469
1989-09-15,149993.2474237528
1989-09-18,152165.00129595352
1989-09-19,151921.85334979452
1989-09-20,151810.5334548357
1989-09-21,150792.26963673907
1989-09-22,152552.7445422625
1989-09-25,148827.8627802161
1989-09-26,148951.5364915802
1989-09-27,149944.82431291306
1989-09-28,154500.99477712327
1989-09-29,155226.03689576645
1989-09-30,156418.8999059786
1989-10-01,153431.2989177744
1989-10-02,155692.63706898023
1989-10-03,160798.16033293193
1989-10-04,163824.42269463083
1989-10-05,163859.1237554137
1989-10-06,166345.03531365123
1989-10-09,167757.0543717736
1989-10-10,166813.1505910739
1989-10-11,163824.3633389262
1989-10-12,161615.05070142334
1989-10-13,131949.44682899475
1989-10-16,142859.18646605726
1989-10-17,140740.85023078637
1989-10-18,141477.74867194652
1989-10-19,148141.06502213885
1989-10-20,148173.49962099706
1989-10-23,145184.0591055708
1989-10-24,143750.9428647027
1989-10-25,142239.44893956237
1989-10-26,136539.9747292592
1989-10-27,133055.62179568567
1989-10-30,133062.18151501977
1989-10-31,140396.9313368409
1989-11-01,138731.66190402475
1989-11-02,135408.21783923847
1989-11-03,134370.61590751744
1989-11-06,128383.34201539832
1989-11-07,130925.69954118681
1989-11-08,134838.68504296066
1989-11-09,132943.17013714262
1989-11-10,135935.8144776904
1989-11-13,136471.49007963194
1989-11-14,134585.01095812238
1989-11-15,137625.77878096653
1989-11-16,137668.7003372505
1989-11-17,138912.18251481498
1989-11-20,136149.5905411732
1989-11-21,136432.95849456574
1989-11-22,139223.70255581525
1989-11-24,141734.54484665755
1989-11-27,143756.12126993836
1989-11-28,143949.9860711323
1989-11-29,141233.97895704804
1989-11-30,145312.36873788727
1989-12-01,148380.95788158398
1989-12-04,149365.2246801222
1989-12-05,147025.68162140562
1989-12-06,145720.16908170094
1989-12-07,144510.2471335212
1989-12-08,145876.4007237764
1989-12-11,145707.35585252396
1989-12-12,149676.93089007144
1989-12-13,150973.04999640497
1989-12-14,148630.1354877994
1989-12-15,147620.40003521903
1989-12-18,139456.39640309592
1989-12-19,137953.4983024608
1989-12-20,138407.16991557096
1989-12-21,140751.17271272067
1989-12-22,143978.73443385324
1989-12-26,143214.51759596143
1989-12-27,145686.43212002097
1989-12-28,148011.15935784328
1989-12-29,151462.01166513204
1989-12-31,152656.2417339854
1990-01-01,149740.5075168663
1990-01-02,157729.96296031936
1990-01-03,156500.15366932316
1990-01-04,152450.04058800198
1990-01-05,147981.8781245692
1990-01-08,149980.09207596933
1990-01-09,144670.73782655093
1990-01-10,141797.31493775436
1990-01-11,143285.87882495305
1990-01-12,132673.33002957382
1990-01-15,129237.28715193635
1990-01-16,133546.3779238642
1990-01-17,129602.2014650907
1990-01-18,130507.35082818937
1990-01-19,131613.47054967927
1990-01-22,121398.09177658866
1990-01-23,122749.06546057189
1990-01-24,121244.9926183333
1990-01-25,116636.39671277044
1990-01-26,116331.23366914387
1990-01-29,115683.85532193341
1990-01-30,113310.0192012968
1990-01-31,120654.69691979873
1990-02-01,117996.20945053372
1990-02-02,120284.70078924355
1990-02-05,121293.96890562636
1990-02-06,118887.68632938643
1990-02-07,123307.9082957525
1990-02-08,122427.30231619507
1990-02-09,123150.40451727613
1990-02-12,119225.23012681617
1990-02-13,120239.01247982966
1990-02-14,121313.00440724635
1990-02-15,124465.08514315385
1990-02-16,122040.54765283807
1990-02-20,116830.77232764586
1990-02-21,116484.13257242835
1990-02-22,114378.47642777962
1990-02-23,112740.87134749503
1990-02-26,117452.57678061181
1990-02-27,119152.43189348574
1990-02-28,121924.66154757493
1990-03-01,120448.48626549137
1990-03-02,123484.36528975586
1990-03-05,121492.07509279803
1990-03-06,126063.06398051564
1990-03-07,124961.25082292479
1990-03-08,128649.95196479534
1990-03-09,125990.63430799423
1990-03-12,126813.26109467223
1990-03-13,123808.83016684666
1990-03-14,124765.56244318325
1990-03-15,126093.8672550517
1990-03-16,130385.52745655878
1990-03-19,132233.5997537589
1990-03-20,129964.91344523123
1990-03-21,127870.74911565187
1990-03-22,123292.61144176425
1990-03-23,124973.4601481708
1990-03-26,125424.2631467323
1990-03-27,129732.13425443154
1990-03-28,130296.7376260518
1990-03-29,128908.5206976036
1990-03-30,127938.74298491022
1990-03-31,129001.87348417634
1990-04-01,126496.0120917462
1990-04-02,125106.66395184568
1990-04-03,130575.73237870837
1990-04-04,127663.61277048275
1990-04-05,127254.25887879873
1990-04-06,126520.82465428534
1990-04-09,127955.49871070623
1990-04-10,128737.49519244564
1990-04-11,128562.95498549144
1990-04-12,131287.5345109179
1990-04-16,131739.76220216748
1990-04-17,131665.66876470493
1990-04-18,127122.28165832096
1990-04-19,124173.40009524871
1990-04-20,120895.93573154412
1990-04-23,116486.24567151953
1990-04-24,115753.17728220165
1990-04-25,117503.95402755223
1990-04-26,118444.13281604327
1990-04-27,114372.83610780329
1990-04-30,117096.61325006725
1990-05-01,116365.89907632949
1990-05-02,118704.29780252368
1990-05-03,119860.00485037129
1990-05-04,122876.95189990658
1990-05-07,125203.22553959508
1990-05-08,126830.65206586996
1990-05-09,127771.15038697726
1990-05-10,128839.29250105927
1990-05-11,138029.9374892373
1990-05-14,141259.4493058117
1990-05-15,140692.29901825608
1990-05-16,140353.04574616512
1990-05-17,140906.42175116067
1990-05-18,141103.48924753038
1990-05-21,145108.39366022928
1990-05-22,145625.41154248803
1990-05-23,146667.78018813545
1990-05-24,145584.17183962866
1990-05-25,140911.10693431055
1990-05-29,148142.1406674508
1990-05-30,148394.93855391856
1990-05-31,150069.70679755392
1990-06-01,149568.95333361853
1990-06-04,154801.69566332022
1990-06-05,153834.81741343573
1990-06-06,151713.90196866204
1990-06-07,149450.53767956042
1990-06-08,143962.80363093497
1990-06-11,147472.7093287327
1990-06-12,153118.86541449223
1990-06-13,151419.49316825398
1990-06-14,148923.61878029493
1990-06-15,148929.93818498854
1990-06-18,141500.21422542576
1990-06-19,143385.77352435715
1990-06-20,144135.9870129517
1990-06-21,145779.8466587664
1990-06-22,139659.18929226632
1990-06-25,135975.73769446713
1990-06-26,135680.78956255113
1990-06-27,139236.35283816716
1990-06-28,142159.4191300218
1990-06-29,142618.74860306171
1990-06-30,143768.21061996487
1990-07-01,141029.42620765453
1990-07-02,142820.0162450233
1990-07-03,143553.0998071347
1990-07-05,138190.36433097234
1990-07-06,141378.4870947914
1990-07-09,142674.44120757046
1990-07-10,139061.35076925097
1990-07-11,144602.775744621
1990-07-12,149652.8080962691
1990-07-13,151944.14345939556
1990-07-16,153973.27824959945
1990-07-17,152176.70346400142
1990-07-18,148071.35209525033
1990-07-19,149406.98399576373
1990-07-20,144849.03459749944
